job_id,@job_s,@model,@weather,@north,@floor,@ach,@wwr_KL,@wwr_B,BD1_HA26p_occ
EP_CP_P1201_000000759,00759,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,80,50,0.126
EP_CP_P1201_000000760,00760,CP_P1201,GTW_DSY1,135.0,Ground_Floor,1,80,40,0.348
EP_CP_P1201_000000761,00761,CP_P1201,GTW_DSY1,135.0,Ground_Floor,2,80,40,0.249
EP_CP_P1201_000000762,00762,CP_P1201,GTW_DSY1,135.0,Ground_Floor,4,80,40,0.147
EP_CP_P1201_000000763,00763,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,80,40,0.104
EP_CP_P1201_000000764,00764,CP_P1201,GTW_DSY1,135.0,Ground_Floor,1,70,70,0.375
EP_CP_P1201_000000765,00765,CP_P1201,GTW_DSY1,135.0,Ground_Floor,2,70,70,0.302
EP_CP_P1201_000000766,00766,CP_P1201,GTW_DSY1,135.0,Ground_Floor,4,70,70,0.213
EP_CP_P1201_000000767,00767,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,70,70,0.162
EP_CP_P1201_000000768,00768,CP_P1201,GTW_DSY1,135.0,Ground_Floor,1,70,60,0.368
EP_CP_P1201_000000769,00769,CP_P1201,GTW_DSY1,135.0,Ground_Floor,2,70,60,0.288
EP_CP_P1201_000000770,00770,CP_P1201,GTW_DSY1,135.0,Ground_Floor,4,70,60,0.194
EP_CP_P1201_000000771,00771,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,70,60,0.144
EP_CP_P1201_000000772,00772,CP_P1201,GTW_DSY1,135.0,Ground_Floor,1,70,50,0.36
EP_CP_P1201_000000773,00773,CP_P1201,GTW_DSY1,135.0,Ground_Floor,2,70,50,0.271
EP_CP_P1201_000000774,00774,CP_P1201,GTW_DSY1,135.0,Ground_Floor,4,70,50,0.173
EP_CP_P1201_000000775,00775,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,70,50,0.125
EP_CP_P1201_000000776,00776,CP_P1201,GTW_DSY1,135.0,Ground_Floor,1,70,40,0.346
EP_CP_P1201_000000777,00777,CP_P1201,GTW_DSY1,135.0,Ground_Floor,2,70,40,0.247
EP_CP_P1201_000000778,00778,CP_P1201,GTW_DSY1,135.0,Ground_Floor,4,70,40,0.145
EP_CP_P1201_000000779,00779,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,70,40,0.103
EP_CP_P1201_000000780,00780,CP_P1201,GTW_DSY1,135.0,Ground_Floor,1,60,60,0.367
EP_CP_P1201_000000781,00781,CP_P1201,GTW_DSY1,135.0,Ground_Floor,2,60,60,0.286
EP_CP_P1201_000000782,00782,CP_P1201,GTW_DSY1,135.0,Ground_Floor,4,60,60,0.193
EP_CP_P1201_000000783,00783,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,60,60,0.144
EP_CP_P1201_000000784,00784,CP_P1201,GTW_DSY1,135.0,Ground_Floor,1,60,50,0.359
EP_CP_P1201_000000785,00785,CP_P1201,GTW_DSY1,135.0,Ground_Floor,2,60,50,0.27
EP_CP_P1201_000000786,00786,CP_P1201,GTW_DSY1,135.0,Ground_Floor,4,60,50,0.172
EP_CP_P1201_000000787,00787,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,60,50,0.124
EP_CP_P1201_000000788,00788,CP_P1201,GTW_DSY1,135.0,Ground_Floor,1,60,40,0.344
EP_CP_P1201_000000789,00789,CP_P1201,GTW_DSY1,135.0,Ground_Floor,2,60,40,0.244
EP_CP_P1201_000000790,00790,CP_P1201,GTW_DSY1,135.0,Ground_Floor,4,60,40,0.143
EP_CP_P1201_000000791,00791,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,60,40,0.102
EP_CP_P1201_000000792,00792,CP_P1201,GTW_DSY1,135.0,Ground_Floor,1,50,50,0.357
EP_CP_P1201_000000793,00793,CP_P1201,GTW_DSY1,135.0,Ground_Floor,2,50,50,0.268
EP_CP_P1201_000000794,00794,CP_P1201,GTW_DSY1,135.0,Ground_Floor,4,50,50,0.171
EP_CP_P1201_000000795,00795,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,50,50,0.124
EP_CP_P1201_000000796,00796,CP_P1201,GTW_DSY1,135.0,Ground_Floor,1,50,40,0.342
EP_CP_P1201_000000797,00797,CP_P1201,GTW_DSY1,135.0,Ground_Floor,2,50,40,0.242
EP_CP_P1201_000000798,00798,CP_P1201,GTW_DSY1,135.0,Ground_Floor,4,50,40,0.142
EP_CP_P1201_000000799,00799,CP_P1201,GTW_DSY1,135.0,Ground_Floor,8,50,40,0.101
EP_CP_P1201_000000800,00800,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,90,90,0.407
EP_CP_P1201_000000801,00801,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,90,90,0.365
EP_CP_P1201_000000802,00802,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,90,90,0.279
EP_CP_P1201_000000803,00803,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,90,90,0.218
EP_CP_P1201_000000804,00804,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,90,80,0.407
EP_CP_P1201_000000805,00805,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,90,80,0.359
EP_CP_P1201_000000806,00806,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,90,80,0.269
EP_CP_P1201_000000807,00807,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,90,80,0.205
EP_CP_P1201_000000808,00808,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,90,70,0.406
EP_CP_P1201_000000809,00809,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,90,70,0.352
EP_CP_P1201_000000810,00810,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,90,70,0.256
EP_CP_P1201_000000811,00811,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,90,70,0.191
EP_CP_P1201_000000812,00812,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,90,60,0.405
EP_CP_P1201_000000813,00813,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,90,60,0.341
EP_CP_P1201_000000814,00814,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,90,60,0.238
EP_CP_P1201_000000815,00815,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,90,60,0.173
EP_CP_P1201_000000816,00816,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,90,50,0.402
EP_CP_P1201_000000817,00817,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,90,50,0.329
EP_CP_P1201_000000818,00818,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,90,50,0.218
EP_CP_P1201_000000819,00819,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,90,50,0.154
EP_CP_P1201_000000820,00820,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,90,40,0.398
EP_CP_P1201_000000821,00821,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,90,40,0.311
EP_CP_P1201_000000822,00822,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,90,40,0.189
EP_CP_P1201_000000823,00823,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,90,40,0.129
EP_CP_P1201_000000824,00824,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,80,80,0.406
EP_CP_P1201_000000825,00825,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,80,80,0.358
EP_CP_P1201_000000826,00826,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,80,80,0.268
EP_CP_P1201_000000827,00827,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,80,80,0.205
EP_CP_P1201_000000828,00828,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,80,70,0.405
EP_CP_P1201_000000829,00829,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,80,70,0.351
EP_CP_P1201_000000830,00830,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,80,70,0.255
EP_CP_P1201_000000831,00831,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,80,70,0.19
EP_CP_P1201_000000832,00832,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,80,60,0.404
EP_CP_P1201_000000833,00833,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,80,60,0.34
EP_CP_P1201_000000834,00834,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,80,60,0.236
EP_CP_P1201_000000835,00835,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,80,60,0.172
EP_CP_P1201_000000836,00836,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,80,50,0.402
EP_CP_P1201_000000837,00837,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,80,50,0.327
EP_CP_P1201_000000838,00838,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,80,50,0.216
EP_CP_P1201_000000839,00839,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,80,50,0.153
EP_CP_P1201_000000840,00840,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,80,40,0.397
EP_CP_P1201_000000841,00841,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,80,40,0.31
EP_CP_P1201_000000842,00842,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,80,40,0.187
EP_CP_P1201_000000843,00843,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,80,40,0.128
EP_CP_P1201_000000844,00844,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,70,70,0.405
EP_CP_P1201_000000845,00845,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,70,70,0.349
EP_CP_P1201_000000846,00846,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,70,70,0.253
EP_CP_P1201_000000847,00847,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,70,70,0.189
EP_CP_P1201_000000848,00848,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,70,60,0.404
EP_CP_P1201_000000849,00849,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,70,60,0.339
EP_CP_P1201_000000850,00850,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,70,60,0.235
EP_CP_P1201_000000851,00851,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,70,60,0.171
EP_CP_P1201_000000852,00852,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,70,50,0.401
EP_CP_P1201_000000853,00853,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,70,50,0.326
EP_CP_P1201_000000854,00854,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,70,50,0.215
EP_CP_P1201_000000855,00855,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,70,50,0.152
EP_CP_P1201_000000856,00856,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,70,40,0.395
EP_CP_P1201_000000857,00857,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,70,40,0.308
EP_CP_P1201_000000858,00858,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,70,40,0.185
EP_CP_P1201_000000859,00859,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,70,40,0.127
EP_CP_P1201_000000860,00860,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,60,60,0.403
EP_CP_P1201_000000861,00861,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,60,60,0.337
EP_CP_P1201_000000862,00862,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,60,60,0.233
EP_CP_P1201_000000863,00863,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,60,60,0.171
EP_CP_P1201_000000864,00864,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,60,50,0.4
EP_CP_P1201_000000865,00865,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,60,50,0.324
EP_CP_P1201_000000866,00866,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,60,50,0.213
EP_CP_P1201_000000867,00867,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,60,50,0.151
EP_CP_P1201_000000868,00868,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,60,40,0.394
EP_CP_P1201_000000869,00869,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,60,40,0.305
EP_CP_P1201_000000870,00870,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,60,40,0.183
EP_CP_P1201_000000871,00871,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,60,40,0.126
EP_CP_P1201_000000872,00872,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,50,50,0.399
EP_CP_P1201_000000873,00873,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,50,50,0.322
EP_CP_P1201_000000874,00874,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,50,50,0.211
EP_CP_P1201_000000875,00875,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,50,50,0.15
EP_CP_P1201_000000876,00876,CP_P1201,GTW_DSY1,135.0,Mid_Floor,1,50,40,0.392
EP_CP_P1201_000000877,00877,CP_P1201,GTW_DSY1,135.0,Mid_Floor,2,50,40,0.302
EP_CP_P1201_000000878,00878,CP_P1201,GTW_DSY1,135.0,Mid_Floor,4,50,40,0.182
EP_CP_P1201_000000879,00879,CP_P1201,GTW_DSY1,135.0,Mid_Floor,8,50,40,0.125
EP_CP_P1201_000000880,00880,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,90,90,0.384
EP_CP_P1201_000000881,00881,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,90,90,0.339
EP_CP_P1201_000000882,00882,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,90,90,0.275
EP_CP_P1201_000000883,00883,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,90,90,0.226
EP_CP_P1201_000000884,00884,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,90,80,0.382
EP_CP_P1201_000000885,00885,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,90,80,0.333
EP_CP_P1201_000000886,00886,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,90,80,0.268
EP_CP_P1201_000000887,00887,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,90,80,0.218
EP_CP_P1201_000000888,00888,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,90,70,0.379
EP_CP_P1201_000000889,00889,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,90,70,0.327
EP_CP_P1201_000000890,00890,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,90,70,0.258
EP_CP_P1201_000000891,00891,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,90,70,0.207
EP_CP_P1201_000000892,00892,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,90,60,0.375
EP_CP_P1201_000000893,00893,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,90,60,0.319
EP_CP_P1201_000000894,00894,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,90,60,0.246
EP_CP_P1201_000000895,00895,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,90,60,0.196
EP_CP_P1201_000000896,00896,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,90,50,0.37
EP_CP_P1201_000000897,00897,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,90,50,0.31
EP_CP_P1201_000000898,00898,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,90,50,0.232
EP_CP_P1201_000000899,00899,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,90,50,0.181
EP_CP_P1201_000000900,00900,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,90,40,0.363
EP_CP_P1201_000000901,00901,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,90,40,0.299
EP_CP_P1201_000000902,00902,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,90,40,0.212
EP_CP_P1201_000000903,00903,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,90,40,0.164
EP_CP_P1201_000000904,00904,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,80,80,0.381
EP_CP_P1201_000000905,00905,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,80,80,0.333
EP_CP_P1201_000000906,00906,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,80,80,0.268
EP_CP_P1201_000000907,00907,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,80,80,0.218
EP_CP_P1201_000000908,00908,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,80,70,0.378
EP_CP_P1201_000000909,00909,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,80,70,0.327
EP_CP_P1201_000000910,00910,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,80,70,0.258
EP_CP_P1201_000000911,00911,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,80,70,0.207
EP_CP_P1201_000000912,00912,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,80,60,0.374
EP_CP_P1201_000000913,00913,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,80,60,0.319
EP_CP_P1201_000000914,00914,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,80,60,0.246
EP_CP_P1201_000000915,00915,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,80,60,0.195
EP_CP_P1201_000000916,00916,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,80,50,0.369
EP_CP_P1201_000000917,00917,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,80,50,0.309
EP_CP_P1201_000000918,00918,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,80,50,0.231
EP_CP_P1201_000000919,00919,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,80,50,0.181
EP_CP_P1201_000000920,00920,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,80,40,0.363
EP_CP_P1201_000000921,00921,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,80,40,0.298
EP_CP_P1201_000000922,00922,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,80,40,0.212
EP_CP_P1201_000000923,00923,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,80,40,0.163
EP_CP_P1201_000000924,00924,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,70,70,0.378
EP_CP_P1201_000000925,00925,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,70,70,0.326
EP_CP_P1201_000000926,00926,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,70,70,0.257
EP_CP_P1201_000000927,00927,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,70,70,0.207
EP_CP_P1201_000000928,00928,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,70,60,0.373
EP_CP_P1201_000000929,00929,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,70,60,0.318
EP_CP_P1201_000000930,00930,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,70,60,0.245
EP_CP_P1201_000000931,00931,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,70,60,0.194
EP_CP_P1201_000000932,00932,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,70,50,0.369
EP_CP_P1201_000000933,00933,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,70,50,0.309
EP_CP_P1201_000000934,00934,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,70,50,0.23
EP_CP_P1201_000000935,00935,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,70,50,0.18
EP_CP_P1201_000000936,00936,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,70,40,0.362
EP_CP_P1201_000000937,00937,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,70,40,0.297
EP_CP_P1201_000000938,00938,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,70,40,0.211
EP_CP_P1201_000000939,00939,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,70,40,0.162
EP_CP_P1201_000000940,00940,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,60,60,0.373
EP_CP_P1201_000000941,00941,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,60,60,0.317
EP_CP_P1201_000000942,00942,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,60,60,0.244
EP_CP_P1201_000000943,00943,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,60,60,0.194
EP_CP_P1201_000000944,00944,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,60,50,0.368
EP_CP_P1201_000000945,00945,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,60,50,0.308
EP_CP_P1201_000000946,00946,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,60,50,0.23
EP_CP_P1201_000000947,00947,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,60,50,0.179
EP_CP_P1201_000000948,00948,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,60,40,0.361
EP_CP_P1201_000000949,00949,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,60,40,0.296
EP_CP_P1201_000000950,00950,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,60,40,0.21
EP_CP_P1201_000000951,00951,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,60,40,0.161
EP_CP_P1201_000000952,00952,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,50,50,0.368
EP_CP_P1201_000000953,00953,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,50,50,0.307
EP_CP_P1201_000000954,00954,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,50,50,0.229
EP_CP_P1201_000000955,00955,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,50,50,0.178
EP_CP_P1201_000000956,00956,CP_P1201,GTW_DSY1,135.0,Top_Floor,1,50,40,0.36
EP_CP_P1201_000000957,00957,CP_P1201,GTW_DSY1,135.0,Top_Floor,2,50,40,0.295
EP_CP_P1201_000000958,00958,CP_P1201,GTW_DSY1,135.0,Top_Floor,4,50,40,0.209
EP_CP_P1201_000000959,00959,CP_P1201,GTW_DSY1,135.0,Top_Floor,8,50,40,0.16
EP_CP_P1201_000000960,00960,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,90,90,0.372
EP_CP_P1201_000000961,00961,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,90,90,0.297
EP_CP_P1201_000000962,00962,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,90,90,0.205
EP_CP_P1201_000000963,00963,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,90,90,0.159
EP_CP_P1201_000000964,00964,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,90,80,0.368
EP_CP_P1201_000000965,00965,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,90,80,0.288
EP_CP_P1201_000000966,00966,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,90,80,0.193
EP_CP_P1201_000000967,00967,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,90,80,0.147
EP_CP_P1201_000000968,00968,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,90,70,0.362
EP_CP_P1201_000000969,00969,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,90,70,0.276
EP_CP_P1201_000000970,00970,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,90,70,0.179
EP_CP_P1201_000000971,00971,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,90,70,0.134
EP_CP_P1201_000000972,00972,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,90,60,0.354
EP_CP_P1201_000000973,00973,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,90,60,0.259
EP_CP_P1201_000000974,00974,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,90,60,0.163
EP_CP_P1201_000000975,00975,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,90,60,0.119
EP_CP_P1201_000000976,00976,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,90,50,0.343
EP_CP_P1201_000000977,00977,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,90,50,0.239
EP_CP_P1201_000000978,00978,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,90,50,0.145
EP_CP_P1201_000000979,00979,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,90,50,0.101
EP_CP_P1201_000000980,00980,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,90,40,0.328
EP_CP_P1201_000000981,00981,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,90,40,0.212
EP_CP_P1201_000000982,00982,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,90,40,0.123
EP_CP_P1201_000000983,00983,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,90,40,0.081
EP_CP_P1201_000000984,00984,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,80,80,0.367
EP_CP_P1201_000000985,00985,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,80,80,0.287
EP_CP_P1201_000000986,00986,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,80,80,0.192
EP_CP_P1201_000000987,00987,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,80,80,0.147
EP_CP_P1201_000000988,00988,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,80,70,0.361
EP_CP_P1201_000000989,00989,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,80,70,0.275
EP_CP_P1201_000000990,00990,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,80,70,0.178
EP_CP_P1201_000000991,00991,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,80,70,0.134
EP_CP_P1201_000000992,00992,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,80,60,0.352
EP_CP_P1201_000000993,00993,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,80,60,0.258
EP_CP_P1201_000000994,00994,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,80,60,0.162
EP_CP_P1201_000000995,00995,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,80,60,0.118
EP_CP_P1201_000000996,00996,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,80,50,0.342
EP_CP_P1201_000000997,00997,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,80,50,0.237
EP_CP_P1201_000000998,00998,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,80,50,0.144
EP_CP_P1201_000000999,00999,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,80,50,0.1
EP_CP_P1201_000001000,01000,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,80,40,0.326
EP_CP_P1201_000001001,01001,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,80,40,0.21
EP_CP_P1201_000001002,01002,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,80,40,0.122
EP_CP_P1201_000001003,01003,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,80,40,0.081
EP_CP_P1201_000001004,01004,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,70,70,0.36
EP_CP_P1201_000001005,01005,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,70,70,0.274
EP_CP_P1201_000001006,01006,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,70,70,0.178
EP_CP_P1201_000001007,01007,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,70,70,0.133
EP_CP_P1201_000001008,01008,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,70,60,0.351
EP_CP_P1201_000001009,01009,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,70,60,0.256
EP_CP_P1201_000001010,01010,CP_P1201,GTW_DSY1,180.0,Ground_Floor,4,70,60,0.161
EP_CP_P1201_000001011,01011,CP_P1201,GTW_DSY1,180.0,Ground_Floor,8,70,60,0.118
EP_CP_P1201_000001012,01012,CP_P1201,GTW_DSY1,180.0,Ground_Floor,1,70,50,0.34
EP_CP_P1201_000001013,01013,CP_P1201,GTW_DSY1,180.0,Ground_Floor,2,70,50,0.235
